,event,nHits,hitTime,isDN,pmt_id,pmt_x,pmt_y,pmt_z
23152723,22,12466,47.221428,False,2646,7682.3687,11652.594,13184.774
23152724,22,12466,61.601334,False,2646,7682.3687,11652.594,13184.774
23158113,22,12466,116.351295,False,16688,-2117.856,18965.727,-2110.8958
23168056,22,12466,112.34207,False,14530,17949.084,1851.0107,-6560.803000000001
23173251,22,12466,98.04307,False,17138,-10562.55,15987.765,-1209.9257
23178809,22,12466,153.83562,False,7938,-18934.455,2381.2825,2110.8958
23204912,22,12466,284.6568,False,2949,1578.0894,14464.446000000002,12527.146999999999
23215661,22,12466,225.1605,False,5220,-12625.447,-12131.87,7877.552
23220478,22,12466,92.285835,False,13762,15623.78,7480.215999999999,-8281.537
23230780,22,12466,46.739445,False,6572,1634.4131,18507.566000000003,4841.353
23230781,22,12466,43.31663,False,6572,1634.4131,18507.566000000003,4841.353
23230782,22,12466,39.958454,False,6572,1634.4131,18507.566000000003,4841.353
23230783,22,12466,35.882412,False,6572,1634.4131,18507.566000000003,4841.353
23230784,22,12466,44.982597,False,6572,1634.4131,18507.566000000003,4841.353
23230785,22,12466,43.64736,False,6572,1634.4131,18507.566000000003,4841.353
23236362,22,12466,46.137527,False,4000,2843.4255,15942.979,10313.892
23236363,22,12466,42.440037,False,4000,2843.4255,15942.979,10313.892
23236364,22,12466,53.73369,False,4000,2843.4255,15942.979,10313.892
23236365,22,12466,69.183846,False,4000,2843.4255,15942.979,10313.892
23236366,22,12466,578.9931,False,4000,2843.4255,15942.979,10313.892
23241589,22,12466,789.125,True,5835,-14248.027,-11072.018,6560.803000000001
23246906,22,12466,79.94158,False,13769,13579.813,10753.828000000001,-8281.537
23257441,22,12466,56.352734,False,5117,14230.882,10201.284,7877.552
23257442,22,12466,155.6606,False,5117,14230.882,10201.284,7877.552
23257443,22,12466,574.56573,True,5117,14230.882,10201.284,7877.552
23262872,22,12466,97.636,False,1883,11767.003999999999,3480.8262,14766.903999999999
23273352,22,12466,152.28583,False,1056,9113.577,2961.1807,16637.732
23273353,22,12466,88.00829,False,1056,9113.577,2961.1807,16637.732
23283401,22,12466,180.06087,False,11073,11301.588,6304.581999999999,-14183.3125
23283402,22,12466,111.63175,False,11073,11301.588,6304.581999999999,-14183.3125
23309381,22,12466,48.123936,False,5545,262.5386,17882.402,6985.0376
23309382,22,12466,46.259033,False,5545,262.5386,17882.402,6985.0376
23314951,22,12466,41.87602,False,2936,8482.514000000001,11821.909,12527.146999999999
23314952,22,12466,71.58501,False,2936,8482.514000000001,11821.909,12527.146999999999
23325501,22,12466,154.83041,False,158,1427.9358,-3360.2134,18849.668
23330367,22,12466,125.43899,False,9463,3048.8340000000003,6330.9688,-17867.945
23335374,22,12466,89.01719,False,7167,18820.791,1573.4004,3455.7495
23373024,22,12466,691.47003,True,15750,15246.46,-10805.927,-4406.5186
23394464,22,12466,199.91965,False,9105,-1669.4064,-3247.0166,-18849.668
23415389,22,12466,55.051376,False,2188,4485.871,12138.806,14183.3125
23415390,22,12466,67.25256,False,2188,4485.871,12138.806,14183.3125
23441626,22,12466,126.67866,False,12185,-6718.9546,13599.471000000001,-11770.728000000001
23473863,22,12466,132.32805,False,4348,14699.305,7922.9937,9476.107
23473864,22,12466,52.864265,False,4348,14699.305,7922.9937,9476.107
23473865,22,12466,68.43001,False,4348,14699.305,7922.9937,9476.107
23473866,22,12466,881.2611,True,4348,14699.305,7922.9937,9476.107
23478858,22,12466,79.40539,False,5716,17193.572,5475.1196,6560.803000000001
23484237,22,12466,261.5477,False,8896,3712.532,-18835.145,307.27652
23489345,22,12466,53.257782,False,5939,14528.373,10951.63,6134.181
23494755,22,12466,85.73936,False,5562,-8329.14,15826.392,6985.0376
23494756,22,12466,118.18361,False,5562,-8329.14,15826.392,6985.0376
23500138,22,12466,38.0196,False,3643,3300.7063,15350.883,11049.694
23500139,22,12466,47.48932,False,3643,3300.7063,15350.883,11049.694
23516205,22,12466,84.82508,False,2783,14033.883,2522.2314,12858.013
23516206,22,12466,92.37261,False,2783,14033.883,2522.2314,12858.013
23516207,22,12466,81.33383,False,2783,14033.883,2522.2314,12858.013
23516208,22,12466,115.26713,False,2783,14033.883,2522.2314,12858.013
23521652,22,12466,85.97656,False,8106,-3959.6033,18713.729,1660.7045
23521653,22,12466,107.58241,False,8106,-3959.6033,18713.729,1660.7045
23521654,22,12466,61.638317,False,8106,-3959.6033,18713.729,1660.7045
23527008,22,12466,111.981705,False,2210,-7513.6753,10536.523000000001,14183.3125
23547604,22,12466,25.702019,False,6563,6411.518,17438.283,4841.353
23547605,22,12466,25.60662,False,6563,6411.518,17438.283,4841.353
23547606,22,12466,28.926924,False,6563,6411.518,17438.283,4841.353
23547607,22,12466,19.96533,False,6563,6411.518,17438.283,4841.353
23547608,22,12466,126.13188,False,6563,6411.518,17438.283,4841.353
23547609,22,12466,31.066063,False,6563,6411.518,17438.283,4841.353
23547610,22,12466,273.54013,False,6563,6411.518,17438.283,4841.353
23547611,22,12466,31.117039,False,6563,6411.518,17438.283,4841.353
23547612,22,12466,21.503222,False,6563,6411.518,17438.283,4841.353
23547613,22,12466,19.85966,False,6563,6411.518,17438.283,4841.353
23547614,22,12466,19.684252,False,6563,6411.518,17438.283,4841.353
23547615,22,12466,19.898993,False,6563,6411.518,17438.283,4841.353
23547616,22,12466,19.9667,False,6563,6411.518,17438.283,4841.353
23553152,22,12466,156.17284,False,16723,-17755.183999999997,6995.536999999999,-2110.8958
23563933,22,12466,116.13502,False,1042,8001.645,-4518.737,16858.074
23569207,22,12466,166.19775,False,17515,19151.19,1333.2368,-307.27652
23595099,22,12466,71.43226,False,6155,3212.9026,18049.068,5705.118
23595100,22,12466,36.06713,False,6155,3212.9026,18049.068,5705.118
23595101,22,12466,28.57486,False,6155,3212.9026,18049.068,5705.118
23595102,22,12466,30.576223,False,6155,3212.9026,18049.068,5705.118
23595103,22,12466,65.42409,False,6155,3212.9026,18049.068,5705.118
23595104,22,12466,41.584263,False,6155,3212.9026,18049.068,5705.118
23600917,22,12466,94.385864,False,17359,-8013.8184,17431.09,-758.8111
23616681,22,12466,360.85553,False,15165,9073.780999999999,16077.604,-5274.196
23637363,22,12466,18.492346,False,5744,7692.465,16322.434,6560.803000000001
23637364,22,12466,70.09685,False,5744,7692.465,16322.434,6560.803000000001
23637365,22,12466,18.628475,False,5744,7692.465,16322.434,6560.803000000001
23637366,22,12466,55.329,False,5744,7692.465,16322.434,6560.803000000001
23637367,22,12466,32.967537,False,5744,7692.465,16322.434,6560.803000000001
23637368,22,12466,21.548798,False,5744,7692.465,16322.434,6560.803000000001
23637369,22,12466,859.5438,False,5744,7692.465,16322.434,6560.803000000001
23637370,22,12466,16.99099,False,5744,7692.465,16322.434,6560.803000000001
23637371,22,12466,19.71067,False,5744,7692.465,16322.434,6560.803000000001
23637372,22,12466,30.968462,False,5744,7692.465,16322.434,6560.803000000001
23637373,22,12466,17.136017,False,5744,7692.465,16322.434,6560.803000000001
23637374,22,12466,18.135042,False,5744,7692.465,16322.434,6560.803000000001
23637375,22,12466,38.48955,False,5744,7692.465,16322.434,6560.803000000001
23637376,22,12466,20.489706,False,5744,7692.465,16322.434,6560.803000000001
23637377,22,12466,17.630339,False,5744,7692.465,16322.434,6560.803000000001
23637378,22,12466,38.81026,False,5744,7692.465,16322.434,6560.803000000001
23637379,22,12466,248.48589,False,5744,7692.465,16322.434,6560.803000000001
23637380,22,12466,17.990643,False,5744,7692.465,16322.434,6560.803000000001
23637381,22,12466,22.556202,False,5744,7692.465,16322.434,6560.803000000001
23637382,22,12466,19.86837,False,5744,7692.465,16322.434,6560.803000000001
23637383,22,12466,33.57083,False,5744,7692.465,16322.434,6560.803000000001
23637384,22,12466,16.614988,False,5744,7692.465,16322.434,6560.803000000001
23637385,22,12466,16.283632,False,5744,7692.465,16322.434,6560.803000000001
23637386,22,12466,16.561003,False,5744,7692.465,16322.434,6560.803000000001
23637387,22,12466,18.8091,False,5744,7692.465,16322.434,6560.803000000001
23637388,22,12466,19.705122,False,5744,7692.465,16322.434,6560.803000000001
23637389,22,12466,19.26841,False,5744,7692.465,16322.434,6560.803000000001
23637390,22,12466,52.84999,False,5744,7692.465,16322.434,6560.803000000001
23637391,22,12466,20.043236,False,5744,7692.465,16322.434,6560.803000000001
23637392,22,12466,62.095448,False,5744,7692.465,16322.434,6560.803000000001
23637393,22,12466,16.414824,False,5744,7692.465,16322.434,6560.803000000001
23637394,22,12466,23.578428,False,5744,7692.465,16322.434,6560.803000000001
23637395,22,12466,603.2084,False,5744,7692.465,16322.434,6560.803000000001
23652874,22,12466,133.97316,False,6524,18529.564,1362.5494,4841.353
23663754,22,12466,161.0527,False,11092,572.43085,12928.493999999999,-14183.3125
23684023,22,12466,164.94893,False,12526,-12126.6045,9974.453000000001,-11049.694
23694515,22,12466,196.76733,True,12501,554.1369599999999,15691.946000000002,-11049.694
23711035,22,12466,122.05829,False,8582,-14734.586000000001,12286.423,758.8111
23727304,22,12466,95.746284,False,267,-2282.397,4652.983,18487.305
23758461,22,12466,102.22656,False,1274,10289.489,1576.2917,16133.249
23758462,22,12466,87.500305,False,1274,10289.489,1576.2917,16133.249
23774061,22,12466,46.360935,False,7003,1.1502465e-12,18784.951,3970.5962
23800904,22,12466,260.48224,False,17192,-16682.715,-9426.724,-1209.9257
23815847,22,12466,124.31384,False,13177,16261.383,-2615.4395,-9867.466999999999
23815848,22,12466,191.25917,False,13177,16261.383,-2615.4395,-9867.466999999999
23847648,22,12466,67.241936,False,14965,9704.759,15553.433,-5705.118
23852822,22,12466,-99.03857,True,16111,-7889.108,-17159.83,-3455.7495
23874178,22,12466,177.52513,False,6650,-14999.078000000001,-10964.896,4841.353
23879508,22,12466,31.509474,False,3639,5428.1353,14733.621000000001,11049.694
23879509,22,12466,36.731293,False,3639,5428.1353,14733.621000000001,11049.694
23879510,22,12466,33.35053,False,3639,5428.1353,14733.621000000001,11049.694
23879511,22,12466,60.16028,False,3639,5428.1353,14733.621000000001,11049.694
23879512,22,12466,99.369995,False,3639,5428.1353,14733.621000000001,11049.694
23879513,22,12466,33.672493,False,3639,5428.1353,14733.621000000001,11049.694
23910596,22,12466,333.76706,False,4644,-5687.173000000001,-15932.12,9080.947
23925665,22,12466,49.6209,False,3819,4715.106,15240.51,10683.382
23925666,22,12466,34.72818,False,3819,4715.106,15240.51,10683.382
23925667,22,12466,34.80387,False,3819,4715.106,15240.51,10683.382
23925668,22,12466,35.869587,False,3819,4715.106,15240.51,10683.382
23925669,22,12466,70.952515,False,3819,4715.106,15240.51,10683.382
23936901,22,12466,247.99065,False,8733,17861.186,7037.302,307.27652
23942456,22,12466,109.1068,False,6157,2148.1079999999997,18206.518,5705.118
23942457,22,12466,52.492096,False,6157,2148.1079999999997,18206.518,5705.118
23942458,22,12466,83.915764,False,6157,2148.1079999999997,18206.518,5705.118
23959155,22,12466,113.75762,False,13800,-1517.3670000000002,17255.543,-8281.537
23959156,22,12466,94.64305,False,13800,-1517.3670000000002,17255.543,-8281.537
23964238,22,12466,54.777435,False,7001,1102.444,18752.572,3970.5962
23964239,22,12466,336.58792,False,7001,1102.444,18752.572,3970.5962
23964240,22,12466,38.869705,False,7001,1102.444,18752.572,3970.5962
23990985,22,12466,770.61707,True,14572,4199.472,17548.797,-6560.803000000001
24000675,22,12466,104.12529,False,12140,13715.933,6477.898,-11770.728000000001
24005604,22,12466,129.4447,False,13218,3567.2832,16313.12,-9476.107
24011032,22,12466,102.32807,False,16464,793.3086,19011.99,-2560.2473
24011033,22,12466,76.61276,False,16464,793.3086,19011.99,-2560.2473
24011034,22,12466,57.738575,False,16464,793.3086,19011.99,-2560.2473
24011035,22,12466,136.8666,False,16464,793.3086,19011.99,-2560.2473
24016018,22,12466,45.62319,False,6144,9704.759,15553.433,5705.118
24016019,22,12466,27.898518,False,6144,9704.759,15553.433,5705.118
24016020,22,12466,23.82958,False,6144,9704.759,15553.433,5705.118
24016021,22,12466,29.625881,False,6144,9704.759,15553.433,5705.118
24016022,22,12466,22.2834,False,6144,9704.759,15553.433,5705.118
24016023,22,12466,18.552908,False,6144,9704.759,15553.433,5705.118
24016024,22,12466,363.89227,False,6144,9704.759,15553.433,5705.118
24016025,22,12466,69.453156,False,6144,9704.759,15553.433,5705.118
24016026,22,12466,18.477932,False,6144,9704.759,15553.433,5705.118
24016027,22,12466,24.261612,False,6144,9704.759,15553.433,5705.118
24016028,22,12466,17.590237,False,6144,9704.759,15553.433,5705.118
24016029,22,12466,19.97248,False,6144,9704.759,15553.433,5705.118
24016030,22,12466,46.02229,False,6144,9704.759,15553.433,5705.118
24020962,22,12466,238.48778,False,3875,-15863.857,-1686.233,10683.382
24026327,22,12466,97.9048,False,12508,-3300.7063,15350.883,-11049.694
24062639,22,12466,141.58768,False,1900,6213.725,10581.5,14766.903999999999
24067583,22,12466,205.98004,False,4250,-14967.062,-6874.603,9867.466999999999
24067584,22,12466,158.88075,False,4250,-14967.062,-6874.603,9867.466999999999
24082916,22,12466,93.892685,False,975,-3333.9897,8563.283000000001,16858.074
24108993,22,12466,167.62479,False,10269,1053.1145,-10356.12,-16133.249
24114176,22,12466,85.719536,False,1435,-4993.58,9559.701,15884.466
24134668,22,12466,128.70486,False,2086,-12414.233999999999,2220.4438,14477.445
24150886,22,12466,85.559326,False,14374,-3906.47,17452.47,-6985.0376
24161680,22,12466,90.34457,False,14589,-4712.833,17417.953,-6560.803000000001
24182625,22,12466,72.613815,True,7326,-3909.5908,-18477.361,3455.7495
24193778,22,12466,24.595572,False,4941,5036.6084,16573.736,8281.537
24193779,22,12466,31.154083,False,4941,5036.6084,16573.736,8281.537
24193780,22,12466,29.870214,False,4941,5036.6084,16573.736,8281.537
24193781,22,12466,30.602873,False,4941,5036.6084,16573.736,8281.537
24193782,22,12466,26.59745,False,4941,5036.6084,16573.736,8281.537
24193783,22,12466,33.086113,False,4941,5036.6084,16573.736,8281.537
24193784,22,12466,57.94781,False,4941,5036.6084,16573.736,8281.537
24193785,22,12466,26.583605,False,4941,5036.6084,16573.736,8281.537
24193786,22,12466,24.68023,False,4941,5036.6084,16573.736,8281.537
24193787,22,12466,25.0043,False,4941,5036.6084,16573.736,8281.537
24193788,22,12466,41.957153,False,4941,5036.6084,16573.736,8281.537
24193789,22,12466,65.9597,False,4941,5036.6084,16573.736,8281.537
24199427,22,12466,122.28797,False,154,-663.1619,-3590.2996,18849.668
24209676,22,12466,118.19347,False,43,-2078.3884,-262.56152000000003,19085.371
24214589,22,12466,-33.10907,True,45,-1694.8158,-1231.3557,19085.371
24224285,22,12466,113.422066,False,245,4553.952,-1058.9762,18622.033
24229306,22,12466,181.54788,False,258,2282.397,4652.983,18487.305
24229307,22,12466,90.92386,False,258,2282.397,4652.983,18487.305
24234601,22,12466,202.6772,False,335,-5038.9956,2471.7454,18361.346
24239932,22,12466,102.93523,False,370,5605.3716,-284.27227999999997,18361.346
24307363,22,12466,648.91956,False,807,-7305.415,-4003.4775,17298.645
24322422,22,12466,454.14575,False,891,-8550.436,1737.9525,17102.912
24327784,22,12466,175.99696,True,903,-7193.4795,-4938.044,17102.912
24343767,22,12466,122.662544,False,1090,-6065.894,7418.276,16637.732
24354267,22,12466,217.86063,False,1131,-1092.3319999999999,-9520.12,16637.732
24375604,22,12466,180.07503,False,1321,-8543.76,5946.6323,16133.249
24391131,22,12466,281.23492,False,1443,-8358.813,6815.715,15884.466
24396286,22,12466,125.7738,False,1447,-9559.701,4993.58,15884.466
24406943,22,12466,752.11206,True,1462,-10369.214,-2967.0073,15884.466
24417561,22,12466,147.2628,False,1570,-11136.276000000002,564.768,15630.239
24433297,22,12466,88.08109,False,1654,-2029.711,11324.553999999998,15371.231000000002
24433298,22,12466,146.57237,False,1654,-2029.711,11324.553999999998,15371.231000000002
24438872,22,12466,148.52585,False,1721,8536.873,-7712.7837,15371.231000000002
24465396,22,12466,490.09476,True,1839,-1315.983,-11847.923,15051.076000000001
24480865,22,12466,121.05834,False,1898,7124.604,9990.924,14766.903999999999
24512567,22,12466,103.7346,False,2299,12786.281,-1996.1603,14183.3125
24544882,22,12466,171.6143,False,2401,-9919.21,-8895.871,13824.354
24560828,22,12466,98.887085,False,2507,-3073.9397,13294.72,13507.083999999999
24566428,22,12466,120.32792,False,2533,-12969.251,4242.314,13507.083999999999
24566429,22,12466,122.33023,False,2533,-12969.251,4242.314,13507.083999999999
24577146,22,12466,116.318985,False,2614,13197.791000000001,-3466.5566,13507.083999999999
24587819,22,12466,53.319492,False,2649,6250.258000000001,12479.423999999999,13184.774
24587820,22,12466,64.61778,False,2649,6250.258000000001,12479.423999999999,13184.774
24598689,22,12466,61.628807,False,2659,964.4306,13923.778,13184.774
24615007,22,12466,669.55963,True,2754,7216.017,-11947.001,13184.774
24652287,22,12466,677.804,True,2985,-14072.919,3696.4197,12527.146999999999
24657514,22,12466,182.58635,False,2998,-14072.919,-3696.4197,12527.146999999999
24667921,22,12466,69.34688,False,3085,13106.034,7061.183000000001,12124.832
24800454,22,12466,144.81277,False,3969,15471.06,4786.4336,10313.892
24806165,22,12466,40.28121,False,3992,7173.348000000001,14519.185,10313.892
24806166,22,12466,27.41224,False,3992,7173.348000000001,14519.185,10313.892
24806167,22,12466,39.882656,False,3992,7173.348000000001,14519.185,10313.892
24806168,22,12466,26.478384,False,3992,7173.348000000001,14519.185,10313.892
24806169,22,12466,28.60149,False,3992,7173.348000000001,14519.185,10313.892
24806170,22,12466,33.02089,False,3992,7173.348000000001,14519.185,10313.892
24806171,22,12466,28.938616,False,3992,7173.348000000001,14519.185,10313.892
24806172,22,12466,28.16237,False,3992,7173.348000000001,14519.185,10313.892
24811554,22,12466,44.49326,False,4003,1142.3472,16154.216,10313.892
24811555,22,12466,46.482407,False,4003,1142.3472,16154.216,10313.892
24811556,22,12466,53.092278,False,4003,1142.3472,16154.216,10313.892
24822657,22,12466,169.16878,False,4071,-11750.395,-11144.141000000001,10313.892
24848941,22,12466,158.714,False,4139,16461.994,525.22253,9867.466999999999
24859377,22,12466,172.92618,False,4243,-16117.698,-3390.1194,9867.466999999999
24859378,22,12466,255.65134,False,4243,-16117.698,-3390.1194,9867.466999999999
24869408,22,12466,71.619385,False,4343,15770.935,5488.2607,9476.107
24875014,22,12466,173.20024,False,4349,14164.3545,8843.894,9476.107
24875015,22,12466,57.272705,False,4349,14164.3545,8843.894,9476.107
24880412,22,12466,110.73536,False,4401,-12753.755,10778.921,9476.107
24901500,22,12466,104.97333,False,4581,-12009.542,11914.163,9080.947
24933401,22,12466,70.12971,False,4763,-5499.097,16217.517,8682.860999999999
24949464,22,12466,243.85454,False,4823,-13424.867,-10631.127,8682.860999999999
24959774,22,12466,178.82399,False,4870,9641.190999999999,-14152.573,8682.860999999999
24976043,22,12466,169.64922,False,5057,4505.5283,-16725.918,8281.537
24981289,22,12466,96.526085,False,5158,-6148.6787,16394.447,7877.552
24991544,22,12466,96.77633,False,5169,-11408.653,13282.576000000001,7877.552
25034190,22,12466,592.4018,True,5279,15413.153,-8307.761,7877.552
25039531,22,12466,106.44565,False,5291,17400.561999999998,-1950.537,7877.552
25039532,22,12466,98.49743,False,5291,17400.561999999998,-1950.537,7877.552
25039533,22,12466,114.18133,False,5291,17400.561999999998,-1950.537,7877.552
25045142,22,12466,187.66853,True,5358,-7510.233,16013.053,7471.1797
25050394,22,12466,588.9147,True,5386,-17183.148,4190.5740000000005,7471.1797
25071764,22,12466,194.0829,False,5629,-11383.708999999999,-13793.492,6985.0376
25081892,22,12466,123.65255,False,5691,16177.751,-7624.2783,6985.0376
25102976,22,12466,193.55266,False,5802,-17193.572,5475.1196,6560.803000000001
25108399,22,12466,170.65219,False,5827,-16433.6,-7452.0254,6560.803000000001
25108400,22,12466,883.0184,True,5827,-16433.6,-7452.0254,6560.803000000001
25118589,22,12466,192.52524,False,5894,13218.806999999999,-12282.468,6560.803000000001
25124025,22,12466,166.05003,False,5915,17887.01,-2377.1345,6560.803000000001
25124026,22,12466,158.75168,False,5915,17887.01,-2377.1345,6560.803000000001
25145685,22,12466,132.75864,False,6177,-9704.759,15553.433,5705.118
25172478,22,12466,148.36,False,6413,-18429.568,1083.4548,5274.196
25243438,22,12466,635.5684,False,6733,18529.564,-1362.5494,4841.353
25243439,22,12466,112.33428,False,6733,18529.564,-1362.5494,4841.353
25249096,22,12466,161.59644,False,6833,-17887.791,5408.284000000001,4406.5186
25260253,22,12466,208.54118,False,6875,-11028.577,-15086.188,4406.5186
25260254,22,12466,381.07867,True,6875,-11028.577,-15086.188,4406.5186
25265392,22,12466,187.64044,False,7017,-7505.933000000001,17220.201,3970.5962
25303712,22,12466,210.5953,False,7305,-13447.23,-13261.59,3455.7495
25308830,22,12466,-80.78265,True,7341,3909.5908,-18477.361,3455.7495
25341543,22,12466,226.12674,False,7533,-12544.298,-14220.741000000002,3008.5063
25357601,22,12466,191.78703,False,7577,9098.431,-16637.531000000003,3008.5063
25363008,22,12466,115.08003,False,7609,18654.041,-3408.1726,3008.5063
25384520,22,12466,304.9263,True,7807,10708.746000000001,-15729.205,2560.2473
25401117,22,12466,49.692608,False,7865,14134.453000000001,12821.909,2110.8958
25401118,22,12466,42.181377,False,7865,14134.453000000001,12821.909,2110.8958
25401119,22,12466,38.80843,False,7865,14134.453000000001,12821.909,2110.8958
25433101,22,12466,210.29189,False,8030,17755.183999999997,-6995.536999999999,2110.8958
25433102,22,12466,150.61848,True,8030,17755.183999999997,-6995.536999999999,2110.8958
25465838,22,12466,137.40941,False,8270,19115.574,1330.7574,1209.9257
25465839,22,12466,154.70067,False,8270,19115.574,1330.7574,1209.9257
25590624,22,12466,138.07524,True,8927,16713.797,-9444.287,307.27652
25648693,22,12466,162.27647,False,9079,3305.8206,1549.705,-18849.668
25728492,22,12466,166.83743,False,9733,-8214.44,-1385.6036,-17298.645
25743989,22,12466,143.56902,False,9813,-6065.745,6271.9346,-17102.912
25774526,22,12466,183.46825,False,10038,-3220.2209999999995,-9025.301,-16637.732
25774527,22,12466,177.03181,False,10038,-3220.2209999999995,-9025.301,-16637.732
25779452,22,12466,188.99974,False,10048,3220.2209999999995,-9025.301,-16637.732
25789393,22,12466,149.27737,False,10095,-1978.9031,9766.271,-16411.7
25794298,22,12466,194.00809,False,10152,3079.2751,-9477.034,-16411.7
25799297,22,12466,165.73985,False,10174,10409.528,0.0,-16133.249
25829676,22,12466,132.15215,False,10445,1688.5088,11022.003,-15630.239
25877515,22,12466,184.58847,False,10641,11815.911,1577.7617,-15051.076000000001
25893199,22,12466,129.9691,False,10689,-7549.7163,9225.339,-15051.076000000001
25903655,22,12466,642.0838,True,10722,-10002.396,-6485.15,-15051.076000000001
25940280,22,12466,175.8653,False,10875,-5739.588000000001,-10845.997,-14766.903999999999
25970699,22,12466,117.67876,False,11199,10428.786,8292.628,-13824.354
25997052,22,12466,184.369,False,11297,-2227.2073,-13136.469,-13824.354
26007461,22,12466,-24.19571,True,11354,11749.34,6939.143,-13507.083999999999
26012734,22,12466,101.34355,False,11381,-404.3605,13639.472,-13507.083999999999
26012735,22,12466,159.66856,False,11381,-404.3605,13639.472,-13507.083999999999
26102254,22,12466,143.8932,False,11855,-11905.132,8365.31,-12527.146999999999
26102255,22,12466,246.29248,False,11855,-11905.132,8365.31,-12527.146999999999
26107413,22,12466,159.28317,False,11866,-14320.828000000001,2573.8025,-12527.146999999999
26138771,22,12466,95.95613,False,12154,9002.36,12208.5,-11770.728000000001
26153923,22,12466,748.17487,True,12215,-15147.458999999999,802.7809,-11770.728000000001
26174538,22,12466,149.24202,False,12294,13936.003,-5989.8076,-11770.728000000001
26179822,22,12466,132.5774,False,12309,15353.735,1632.0101,-11412.245
26206294,22,12466,122.10446,False,12516,-7930.727,13551.671999999999,-11049.694
26206295,22,12466,386.10056,False,12516,-7930.727,13551.671999999999,-11049.694
26221591,22,12466,110.50917,False,12646,13166.048,9008.914,-10683.382
26221592,22,12466,108.55471,False,12646,13166.048,9008.914,-10683.382
26232256,22,12466,120.51165,False,12811,15990.678,2561.6133,-10313.892
26232257,22,12466,361.2258,True,12811,15990.678,2561.6133,-10313.892
26237616,22,12466,357.7172,True,12902,-15770.152,-3683.1982,-10313.892
26258489,22,12466,110.14989,False,12990,16261.383,2615.4395,-9867.466999999999
26258490,22,12466,113.13416,False,12990,16261.383,2615.4395,-9867.466999999999
26274295,22,12466,140.47426,False,13173,15796.461000000001,-4663.145,-9867.466999999999
26274296,22,12466,384.79965,True,13173,15796.461000000001,-4663.145,-9867.466999999999
26279513,22,12466,103.97869,False,13192,15389.008,6482.424,-9476.107
26284648,22,12466,93.00682,False,13194,14944.485,7450.2188,-9476.107
26295092,22,12466,194.56703,False,13293,-10050.652,-13335.208,-9476.107
26315963,22,12466,166.45357,False,13327,9401.42,-13800.605,-9476.107
26337087,22,12466,103.28824,False,13586,7271.4766,15503.985,-8682.860999999999
26353054,22,12466,104.46771,False,13790,3969.8652,16861.088,-8281.537
26353055,22,12466,137.79164,False,13790,3969.8652,16861.088,-8281.537
26358608,22,12466,580.9005,True,13861,-15502.511,-7728.409000000001,-8281.537
26374275,22,12466,119.36674,False,14007,-11408.653,13282.576000000001,-7877.552
26379669,22,12466,234.37079,False,14037,-16942.66,-4419.3240000000005,-7877.552
26385011,22,12466,202.06113,False,14064,-5091.102,-16753.055,-7877.552
26406037,22,12466,174.70776,False,14222,-17183.148,-4190.5740000000005,-7471.1797
26437147,22,12466,697.2303,True,14501,12921.517,-12364.613000000001,-6985.0376
26478393,22,12466,476.8303,True,14831,-17912.15,3188.5298,-6134.181
26489190,22,12466,254.06561,False,14847,-17076.123,-6278.363,-6134.181
26499793,22,12466,161.68549,False,14912,14200.61,-11373.412,-6134.181
26504808,22,12466,95.749954,False,14941,17764.848,4527.894,-5705.118
26504809,22,12466,95.645515,False,14941,17764.848,4527.894,-5705.118
26509937,22,12466,78.96841,False,14987,-3212.9026,18049.068,-5705.118
26520807,22,12466,128.19232,False,15006,-13430.175,12478.863000000001,-5705.118
26541764,22,12466,122.80114,False,15193,-5601.683000000001,17591.021,-5274.196
26552821,22,12466,150.77107,False,15227,-17820.588,4821.7754,-5274.196
26552822,22,12466,148.6437,False,15227,-17820.588,4821.7754,-5274.196
26600577,22,12466,151.55573,False,15541,16688.586,-8166.5419999999995,-4841.353
26600578,22,12466,144.8761,False,15541,16688.586,-8166.5419999999995,-4841.353
26616565,22,12466,131.55196,False,15646,-16137.931999999999,9422.832,-4406.5186
26633020,22,12466,194.52687,False,15841,-13761.408000000001,12786.635,-3970.5962
26643904,22,12466,139.6003,False,16056,-17473.811999999998,7166.8477,-3455.7495
26659881,22,12466,272.94058,False,16105,-10628.781,-15611.752,-3455.7495
26670652,22,12466,-77.31996,True,16139,6432.125,-17757.408,-3455.7495
26692099,22,12466,123.64941,False,16269,-14044.996000000001,12740.76,-3008.5063
26729623,22,12466,227.74226,False,16726,-18276.252,5492.0625,-2110.8958
26734931,22,12466,175.95207,False,16749,-17110.678,-8450.376,-2110.8958
26788390,22,12466,270.94342,False,17219,-5769.1323,-18272.744,-1209.9257
26798913,22,12466,102.94789,False,17363,-9898.779,16434.06,-758.8111
26804438,22,12466,139.97154,False,17383,-17081.836,8733.562,-758.8111
26809894,22,12466,162.70706,False,17402,-19155.35,-1066.2018,-758.8111
26815436,22,12466,241.13223,False,17415,-17540.803,-7770.7446,-758.8111
26826486,22,12466,64.157104,False,17573,-2130.4998,19078.955,-307.27652
26875842,22,12466,119.86147,False,12135,14640.243,3969.0352,-11770.728000000001
26881219,22,12466,106.84961,False,8054,18073.38,6263.784000000001,1660.7045
26881220,22,12466,104.65216,False,8054,18073.38,6263.784000000001,1660.7045
